Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin
Ord_1206,Prod_4,SHP_1666,Cust_458,6477459,0.05,43,0.57
Ord_1207,Prod_2,SHP_7273,Cust_1765,840708,0.04,39,0.58
Ord_1207,Prod_5,SHP_1667,Cust_462,29545,0.03,31,0.57
Ord_1208,Prod_12,SHP_1668,Cust_458,1624,0.01,5,0.36
Ord_1209,Prod_4,SHP_1670,Cust_463,201535,0.09,12,0.81
Ord_1209,Prod_8,SHP_1669,Cust_463,2865,0.02,16,0.51
Ord_121,Prod_8,SHP_164,Cust_45,114345,0.06,31,0.51
Ord_1210,Prod_6,SHP_1671,Cust_459,8168,0.08,13,0.36
Ord_1211,Prod_11,SHP_1673,Cust_458,698287,0.05,32,0.68
Ord_1211,Prod_6,SHP_1672,Cust_458,14716,0.01,21,0.37
Ord_1211,Prod_13,SHP_1672,Cust_458,5007,0.03,19,0.57
Ord_1212,Prod_3,SHP_1674,Cust_458,46459,0.07,17,0.38
Ord_1212,Prod_6,SHP_1675,Cust_458,31668,0.06,47,0.37
Ord_1213,Prod_6,SHP_1676,Cust_462,1729,0,23,0.39
Ord_1214,Prod_6,SHP_1677,Cust_464,3272,0.09,4,0.37
Ord_1215,Prod_2,SHP_1678,Cust_465,51793,0.06,46,0.05
Ord_1216,Prod_10,SHP_1679,Cust_466,244385,0.08,24,0.62
Ord_1217,Prod_3,SHP_1680,Cust_467,23343,0.03,36,0.04
Ord_1218,Prod_4,SHP_1682,Cust_468,1265497,0.01,13,0.59
Ord_1218,Prod_6,SHP_1682,Cust_468,1051968,0.02,1,0.39
Ord_1218,Prod_15,SHP_1681,Cust_468,941873,0,27,0.57
Ord_1218,Prod_13,SHP_1683,Cust_468,17459,0.08,42,0.56
Ord_1219,Prod_6,SHP_1684,Cust_468,5704,0.05,8,0.36
Ord_122,Prod_3,SHP_166,Cust_45,15267,0.04,11,0.04
Ord_122,Prod_17,SHP_165,Cust_45,4231,0.06,2,0.04
Ord_1220,Prod_17,SHP_1685,Cust_467,1153299,0.07,45,0.58
Ord_1220,Prod_6,SHP_1686,Cust_467,1461,0.06,18,0.35
Ord_1221,Prod_12,SHP_1687,Cust_464,150557,0.02,47,0.39
Ord_1222,Prod_6,SHP_1688,Cust_469,12638,0.08,33,0.37
Ord_1222,Prod_6,SHP_1689,Cust_469,331,0.06,4,0.36
Ord_1223,Prod_8,SHP_1690,Cust_470,28855,0.03,37,0.69
Ord_1224,Prod_6,SHP_1691,Cust_471,35796,0.06,29,0.38
Ord_1225,Prod_1,SHP_1692,Cust_472,58259,0.07,4,0.59
Ord_1226,Prod_4,SHP_1693,Cust_470,12974485,0.04,18,0.58
Ord_1227,Prod_5,SHP_1695,Cust_464,11003,0.06,5,0.49
Ord_1227,Prod_12,SHP_1694,Cust_464,7944,0.06,27,0.39
Ord_1228,Prod_17,SHP_1696,Cust_473,245141,0.07,50,0.37
Ord_1228,Prod_17,SHP_1697,Cust_473,85124,0.01,11,0.37
Ord_1229,Prod_15,SHP_1698,Cust_473,35056,0.03,26,
Ord_123,Prod_13,SHP_167,Cust_75,8261,0.08,49,0.59
Ord_1230,Prod_3,SHP_1699,Cust_465,9675,0.04,22,0.35
Ord_1231,Prod_5,SHP_1700,Cust_467,505189,0.02,47,0.65
Ord_1232,Prod_4,SHP_1702,Cust_471,8426135,0.01,29,0.82
Ord_1232,Prod_11,SHP_1701,Cust_471,30291,0.04,2,0.63
Ord_1233,Prod_12,SHP_1703,Cust_467,11797,0.01,44,0.36
Ord_1234,Prod_1,SHP_1706,Cust_466,274657,0.03,15,0.55
Ord_1234,Prod_15,SHP_1704,Cust_466,223776,0.01,12,0.58
Ord_1234,Prod_2,SHP_1706,Cust_466,28174,0.06,19,0.58
Ord_1234,Prod_9,SHP_1707,Cust_466,21735,0,23,0.38
Ord_1234,Prod_13,SHP_1705,Cust_466,2059,0.02,4,0.51
Ord_1235,Prod_5,SHP_1708,Cust_467,25677,0.04,4,0.64
Ord_1236,Prod_6,SHP_1709,Cust_468,15444,0.06,33,0.39
Ord_1237,Prod_2,SHP_1710,Cust_471,82291,0.09,17,0.57
Ord_1238,Prod_4,SHP_1711,Cust_473,1540285,0.05,50,0.36
Ord_1238,Prod_13,SHP_1711,Cust_473,8918,0.04,31,0.04
Ord_1239,Prod_3,SHP_1712,Cust_472,8723,0.09,14,0.37
Ord_124,Prod_15,SHP_168,Cust_83,78994,0.01,31,0.06
Ord_1240,Prod_5,SHP_1715,Cust_474,104839,0.06,46,0.51
Ord_1240,Prod_8,SHP_1713,Cust_474,18714,0.02,21,0.52
Ord_1240,Prod_8,SHP_1714,Cust_474,3857,0,12,0.79
Ord_1241,Prod_12,SHP_1716,Cust_467,4587,0.02,9,0.39
Ord_1242,Prod_4,SHP_1718,Cust_464,32687515,0.04,24,0.06
Ord_1242,Prod_3,SHP_1717,Cust_464,32191,0.06,22,0.39
Ord_1242,Prod_3,SHP_1718,Cust_464,13296,0.05,2,0.39
Ord_1243,Prod_1,SHP_1719,Cust_472,222734,0.09,20,
Ord_1244,Prod_5,SHP_1720,Cust_467,196521,0,24,0.43
Ord_1245,Prod_8,SHP_1721,Cust_466,20046,0.02,42,0.71
Ord_1246,Prod_8,SHP_1722,Cust_468,28112021,0.03,3,0.77
Ord_1246,Prod_13,SHP_1722,Cust_468,27062021,0,14,0.56
Ord_1247,Prod_3,SHP_1723,Cust_472,13272,0.05,14,0.36
Ord_1248,Prod_8,SHP_1724,Cust_471,40025,0.02,46,0.61
Ord_1249,Prod_3,SHP_1725,Cust_475,61171,0.02,18,0.37
Ord_125,Prod_6,SHP_169,Cust_84,43524,0.08,42,0.38
Ord_1250,Prod_3,SHP_7241,Cust_1761,11082021,0.09,1,0.04
Ord_1250,Prod_6,SHP_1726,Cust_473,13586,0.04,27,0.38
Ord_1251,Prod_5,SHP_1728,Cust_469,895846,0.02,41,0.59
Ord_1251,Prod_5,SHP_1727,Cust_469,420108,0.01,21,0.59
Ord_1251,Prod_17,SHP_1729,Cust_469,49137,0,33,0.56
Ord_1252,Prod_6,SHP_1731,Cust_465,17792,0,40,0.04
Ord_1252,Prod_5,SHP_1730,Cust_465,11963,0.03,22,0.51
Ord_1253,Prod_4,SHP_1732,Cust_464,15920415,0,27,0.59
Ord_1253,Prod_3,SHP_1732,Cust_464,23029,0,41,0.37
Ord_1254,Prod_6,SHP_1733,Cust_470,15013,0.09,13,0.38
Ord_1255,Prod_1,SHP_1735,Cust_464,36252,0.07,25,0.57
Ord_1255,Prod_6,SHP_1734,Cust_464,33889,0.07,6,0.36
Ord_1256,Prod_4,SHP_1736,Cust_469,607597,0.07,11,0.58
Ord_1257,Prod_4,SHP_1738,Cust_468,24632405,0.07,35,0.58
Ord_1257,Prod_6,SHP_1737,Cust_468,11778,0.09,32,0.37
Ord_1258,Prod_4,SHP_1739,Cust_472,22519135,0.04,41,0.55
Ord_1259,Prod_6,SHP_1740,Cust_466,104172,0.03,29,0.38
Ord_1259,Prod_5,SHP_1740,Cust_466,70544,0.04,48,0.46
Ord_126,Prod_4,SHP_171,Cust_85,5535625,0.08,33,0.83
Ord_126,Prod_3,SHP_170,Cust_85,4737,0.05,8,0.39
Ord_1260,Prod_9,SHP_1741,Cust_475,21188,0.01,14,0.38
Ord_1261,Prod_5,SHP_1742,Cust_472,103123,0.07,32,0.55
Ord_1262,Prod_6,SHP_1743,Cust_464,11657,0.07,23,0.36
Ord_1263,Prod_6,SHP_1745,Cust_476,27092021,0.02,5,0.04
Ord_1263,Prod_8,SHP_1744,Cust_476,332344,0.03,21,0.79
Ord_1264,Prod_11,SHP_1746,Cust_466,755661,0.08,18,0.67
Ord_1264,Prod_7,SHP_1747,Cust_466,4748,0.07,33,0.37
Ord_1265,Prod_14,SHP_1749,Cust_466,2405149,0.07,41,0.37
Ord_1265,Prod_10,SHP_1748,Cust_466,870408,0.05,10,0.62
Ord_1266,Prod_4,SHP_1750,Cust_477,1388628,0.03,24,0.56
Ord_1266,Prod_6,SHP_1750,Cust_477,2146,0.05,3,0.04
Ord_1267,Prod_17,SHP_1751,Cust_476,292083,0.02,24,0.36
Ord_1267,Prod_6,SHP_1752,Cust_476,2623,0.09,42,0.36
Ord_1268,Prod_5,SHP_3820,Cust_478,30864,0.03,15,0.56
Ord_1268,Prod_5,SHP_1753,Cust_478,18515,0.09,4,0.73
Ord_1268,Prod_3,SHP_1753,Cust_478,10372,0.02,17,0.39
Ord_1269,Prod_17,SHP_1754,Cust_465,662855,0.01,50,0.56
Ord_127,Prod_13,SHP_173,Cust_86,30483,0.01,47,0.47
Ord_127,Prod_13,SHP_172,Cust_86,5478,0.02,32,0.59
Ord_1270,Prod_3,SHP_1755,Cust_465,97587,0.04,33,0.04
Ord_1271,Prod_6,SHP_1756,Cust_466,1285,0.02,17,0.37
Ord_1272,Prod_15,SHP_1757,Cust_464,673992,0.01,35,0.69
Ord_1273,Prod_4,SHP_1759,Cust_469,3472675,0.06,20,0.83
Ord_1273,Prod_1,SHP_1758,Cust_469,27231,0.07,16,0.85
Ord_1274,Prod_7,SHP_1760,Cust_471,5072021,0.01,1,0.53
Ord_1275,Prod_6,SHP_1761,Cust_467,2623,0,3,0.37
Ord_1276,Prod_3,SHP_1762,Cust_472,3339,0.03,8,0.04
Ord_1277,Prod_4,SHP_1763,Cust_466,22551945,0.03,46,0.08
Ord_1277,Prod_5,SHP_1763,Cust_466,18713,0.09,9,0.47
Ord_1278,Prod_5,SHP_1764,Cust_467,7025,0.01,34,0.43
Ord_1279,Prod_6,SHP_1765,Cust_479,5903,0.04,11,0.38
Ord_128,Prod_17,SHP_174,Cust_87,1606685,0.07,31,0.37
Ord_1280,Prod_1,SHP_1766,Cust_477,98754,0.07,10,0.82
Ord_1280,Prod_7,SHP_6893,Cust_1683,22831,0.03,47,0.08
Ord_1281,Prod_10,SHP_1767,Cust_475,182304,0.09,27,0.06
Ord_1281,Prod_6,SHP_4169,Cust_475,67523,0.01,15,0.37
Ord_1282,Prod_8,SHP_1768,Cust_464,2566,0,6,0.67
Ord_1283,Prod_8,SHP_1770,Cust_464,130531,0.03,45,0.04
Ord_1283,Prod_8,SHP_1769,Cust_464,3942,0.08,19,0.55
Ord_1284,Prod_13,SHP_1771,Cust_480,23874,0.01,8,0.58
Ord_1285,Prod_4,SHP_1773,Cust_481,54885265,0.05,34,0.57
Ord_1285,Prod_12,SHP_1772,Cust_481,13481,0.01,46,0.37
Ord_1286,Prod_7,SHP_1774,Cust_481,5238,0.06,13,0.39
Ord_1287,Prod_17,SHP_1775,Cust_482,1455667,0.04,48,0.56
Ord_1288,Prod_5,SHP_1776,Cust_483,52297,0.04,48,0.51
Ord_1288,Prod_6,SHP_1777,Cust_483,19946,0.08,48,0.04
Ord_1289,Prod_3,SHP_1778,Cust_454,51374,0.02,32,0.38
Ord_1289,Prod_5,SHP_1779,Cust_454,368,0,4,0.56
Ord_129,Prod_13,SHP_175,Cust_88,6189,0.09,17,0.41
Ord_1290,Prod_9,SHP_1780,Cust_482,260953,0,27,0.04
Ord_1291,Prod_4,SHP_1781,Cust_484,1576223,0.05,29,0.57
Ord_1292,Prod_4,SHP_1783,Cust_454,53529345,0.09,33,0.57
Ord_1292,Prod_11,SHP_1782,Cust_454,812751,0.01,23,0.62
Ord_1293,Prod_17,SHP_1784,Cust_483,1771734,0,37,0.37
Ord_1294,Prod_6,SHP_1785,Cust_480,164647,0.05,33,0.38
Ord_1295,Prod_13,SHP_1786,Cust_484,26037,0.02,45,0.46
Ord_1296,Prod_6,SHP_1788,Cust_484,11554,0.04,24,0.36
Ord_1297,Prod_6,SHP_1790,Cust_485,26138,0.05,38,0.36
Ord_1297,Prod_6,SHP_1789,Cust_485,1668,0.03,23,0.04
Ord_1298,Prod_1,SHP_1792,Cust_480,43539,0.01,28,0.57
Ord_1298,Prod_13,SHP_1791,Cust_480,10339,0.05,20,0.52
Ord_1299,Prod_8,SHP_1793,Cust_480,2966,0.04,5,0.64
Ord_13,Prod_11,SHP_17,Cust_12,663784,0.25,11,0.68
Ord_13,Prod_10,SHP_16,Cust_12,446223,0.04,44,0.06
Ord_13,Prod_2,SHP_2477,Cust_599,51665,0.01,7,0.59
Ord_13,Prod_12,SHP_17,Cust_823,1151,0.02,23,0.36
Ord_130,Prod_4,SHP_176,Cust_89,16650395,0.02,35,0.59
Ord_130,Prod_3,SHP_3970,Cust_1064,37665,0,16,0.38
Ord_130,Prod_1,SHP_3971,Cust_1064,4006,0.07,6,0.68
Ord_1300,Prod_4,SHP_5695,Cust_1396,3373395,0,3,0.59
Ord_1300,Prod_13,SHP_1794,Cust_480,28043,0.01,25,0.55
Ord_1300,Prod_9,SHP_5695,Cust_1396,13011,0.01,18,0.36
Ord_1301,Prod_3,SHP_1795,Cust_485,51263,0.07,23,0.38
Ord_1302,Prod_15,SHP_1797,Cust_485,476002,0,15,0.56
Ord_1302,Prod_2,SHP_1796,Cust_485,8817,0.01,13,0.56
Ord_1303,Prod_3,SHP_1798,Cust_485,150266,0.07,27,0.38
Ord_1304,Prod_8,SHP_1799,Cust_486,381273,0.02,32,0.49
Ord_1305,Prod_4,SHP_1800,Cust_487,1118396,0.06,11,0.57
Ord_1305,Prod_13,SHP_1800,Cust_487,202975,0.06,47,0.58
Ord_1306,Prod_4,SHP_1801,Cust_488,12396315,0,16,0.85
Ord_1307,Prod_5,SHP_1802,Cust_489,3567,0.02,45,0.56
Ord_1308,Prod_10,SHP_1803,Cust_490,491369,0.02,39,0.75
Ord_1308,Prod_6,SHP_1804,Cust_490,46477,0.01,24,0.37
Ord_1309,Prod_16,SHP_1805,Cust_491,1732,0.01,18,0.56
Ord_131,Prod_5,SHP_177,Cust_78,104979,0.08,21,0.55
Ord_131,Prod_1,SHP_178,Cust_78,81718,0.01,16,0.59
Ord_1310,Prod_6,SHP_1806,Cust_491,12516,0.02,18,0.37
Ord_1311,Prod_3,SHP_1807,Cust_492,124652,0.01,50,0.39
Ord_1312,Prod_7,SHP_1808,Cust_493,13207,0.06,38,0.36
Ord_1313,Prod_8,SHP_1809,Cust_494,34136,0.09,41,0.61
Ord_1314,Prod_4,SHP_1810,Cust_495,1297304,0,15,0.56
Ord_1315,Prod_8,SHP_1811,Cust_496,204758,0.01,49,0.44
Ord_1315,Prod_5,SHP_1811,Cust_496,5661,0.02,1,0.57
Ord_1316,Prod_5,SHP_1812,Cust_497,30236,0.09,3,0.65
Ord_1317,Prod_2,SHP_1813,Cust_498,18644,0,45,0.59
Ord_1318,Prod_12,SHP_1814,Cust_499,10256,0.06,40,0.39
Ord_1318,Prod_7,SHP_1815,Cust_499,1587,0.01,3,0.39
Ord_1319,Prod_11,SHP_1817,Cust_500,5029216,0.02,29,0.77
Ord_1319,Prod_16,SHP_1816,Cust_500,3459,0.04,14,0.81
Ord_132,Prod_3,SHP_3976,Cust_1065,51537,0.04,20,0.39
Ord_132,Prod_5,SHP_179,Cust_67,46583,0.01,49,0.55
Ord_1320,Prod_10,SHP_1818,Cust_495,336314,0.01,14,0.59
Ord_1321,Prod_17,SHP_1819,Cust_486,1658713,0.08,7,0.57
Ord_1321,Prod_6,SHP_1820,Cust_486,50798,0.05,9,0.36
Ord_1322,Prod_7,SHP_1821,Cust_501,14297,0.01,31,0.85
Ord_1323,Prod_3,SHP_1822,Cust_502,17122021,0.03,4,0.38
Ord_1324,Prod_1,SHP_1823,Cust_503,818589,0.09,21,0.57
Ord_1325,Prod_6,SHP_1824,Cust_504,25972,0.07,27,0.39
Ord_1325,Prod_13,SHP_1825,Cust_504,5469,0.07,34,0.59
Ord_1326,Prod_5,SHP_1826,Cust_505,114335,0.04,38,0.42
Ord_1327,Prod_6,SHP_1827,Cust_506,39142,0.04,38,0.04
Ord_1328,Prod_5,SHP_1828,Cust_487,4904,0.02,6,0.56
Ord_1329,Prod_17,SHP_1829,Cust_503,373054,0.07,32,0.35
Ord_133,Prod_4,SHP_180,Cust_90,241706,0,13,0.81
Ord_1330,Prod_1,SHP_1831,Cust_503,71964,0.01,32,0.83
Ord_1330,Prod_3,SHP_1830,Cust_503,35255,0.09,29,0.35
Ord_1331,Prod_4,SHP_1832,Cust_486,3821039,0.05,38,0.57
Ord_1332,Prod_4,SHP_1833,Cust_503,2508673,0.03,23,0.58
Ord_1333,Prod_5,SHP_1834,Cust_492,488814,0.07,47,0.65
Ord_1333,Prod_6,SHP_1834,Cust_492,6387,0.09,27,0.38
Ord_1334,Prod_14,SHP_1835,Cust_507,88594,0.08,2,0.52
Ord_1335,Prod_5,SHP_1836,Cust_508,12053,0.01,10,0.55
Ord_1336,Prod_15,SHP_1837,Cust_509,526173,0.05,34,0.55
Ord_1337,Prod_6,SHP_1839,Cust_510,22521,0.06,38,0.36
Ord_1337,Prod_5,SHP_1838,Cust_510,7572,0.02,7,0.48
Ord_1338,Prod_16,SHP_1840,Cust_490,19429,0.09,29,0.58
Ord_1338,Prod_1,SHP_1841,Cust_490,16211,0.07,33,0.83
Ord_1339,Prod_3,SHP_1842,Cust_499,15647,0.01,20,0.39
Ord_134,Prod_11,SHP_181,Cust_138,669328,0.02,23,0.67
Ord_134,Prod_2,SHP_181,Cust_138,148281,0.03,24,0.59
Ord_134,Prod_4,SHP_181,Cust_91,27591,0.01,44,0.06
Ord_1340,Prod_8,SHP_1843,Cust_511,15595,0.01,38,0.54
Ord_1341,Prod_5,SHP_1844,Cust_512,100277,0.07,21,0.57
Ord_1341,Prod_5,SHP_1844,Cust_512,17814,0.01,17,0.46
Ord_1342,Prod_3,SHP_1845,Cust_513,45768,0.07,16,0.37
Ord_1343,Prod_6,SHP_1846,Cust_501,43477,0.02,37,0.36
Ord_1344,Prod_3,SHP_1847,Cust_514,21877,0.03,38,0.37
Ord_1345,Prod_6,SHP_1849,Cust_486,15135,0.07,42,0.35
Ord_1345,Prod_3,SHP_1848,Cust_486,6334,0.03,17,0.04
Ord_1346,Prod_5,SHP_1850,Cust_501,15344,0.05,12,0.43
Ord_1347,Prod_4,SHP_1852,Cust_514,11505345,0.01,15,0.39
Ord_1347,Prod_8,SHP_1851,Cust_514,433534,0.07,46,0.52
Ord_1348,Prod_13,SHP_1854,Cust_515,6897,0.02,24,0.59
Ord_1348,Prod_6,SHP_1853,Cust_515,1998,0.08,31,0.36
Ord_1349,Prod_10,SHP_1855,Cust_516,173594,0.01,13,0.65
Ord_1349,Prod_5,SHP_1856,Cust_516,3376,0.01,2,0.64
Ord_135,Prod_9,SHP_182,Cust_45,3083,0.04,2,0.36
Ord_1350,Prod_11,SHP_1858,Cust_517,957962,0.01,49,0.73
Ord_1350,Prod_10,SHP_1858,Cust_517,265712,0.05,19,0.77
Ord_1350,Prod_2,SHP_1857,Cust_517,234866,0.02,50,0.46
Ord_1351,Prod_15,SHP_1859,Cust_492,19249,0.02,1,0.62
Ord_1352,Prod_15,SHP_1860,Cust_516,121002,0.06,48,0.06
Ord_1353,Prod_8,SHP_1862,Cust_518,23195,0.03,24,0.43
Ord_1353,Prod_6,SHP_1861,Cust_518,11166,0.06,21,0.38
Ord_1354,Prod_16,SHP_1863,Cust_519,15615,0.08,10,0.56
Ord_1355,Prod_13,SHP_1864,Cust_520,196847,0.04,47,0.59
Ord_1356,Prod_8,SHP_1865,Cust_521,108243,0.06,23,0.71
Ord_1357,Prod_4,SHP_1867,Cust_522,29696365,0.04,23,0.58
Ord_1357,Prod_1,SHP_1866,Cust_522,48291,0.01,29,0.58
Ord_1358,Prod_5,SHP_1869,Cust_523,178574,0.03,38,0.41
Ord_1358,Prod_8,SHP_1868,Cust_523,16537,0.06,26,0.66
Ord_1359,Prod_6,SHP_1870,Cust_519,233952,0.01,44,0.36
Ord_1359,Prod_13,SHP_1871,Cust_519,53325,0.07,46,0.06
Ord_136,Prod_3,SHP_183,Cust_76,12166,0.03,13,0.36
Ord_1360,Prod_12,SHP_1872,Cust_520,10206,0.01,18,0.39
Ord_1360,Prod_6,SHP_1872,Cust_520,10182,0.08,15,0.37
Ord_1361,Prod_4,SHP_1873,Cust_524,12745155,0.05,42,0.38
Ord_1361,Prod_5,SHP_1873,Cust_524,6862,0.04,37,0.43
Ord_1362,Prod_15,SHP_1874,Cust_516,1034147,0.03,48,0.57
Ord_1362,Prod_15,SHP_1875,Cust_516,5521,0.08,2,0.56
Ord_1362,Prod_5,SHP_1876,Cust_516,383,0.01,9,0.55
Ord_1363,Prod_5,SHP_1879,Cust_499,243113,0.01,22,0.69
Ord_1363,Prod_15,SHP_1877,Cust_499,56165,0.04,3,0.69
Ord_1363,Prod_7,SHP_1880,Cust_499,1134,0.05,27,0.53
Ord_1363,Prod_2,SHP_1878,Cust_499,556,0.06,2,0.56
Ord_1364,Prod_2,SHP_1881,Cust_525,51565,0,12,0.56
Ord_1365,Prod_4,SHP_1882,Cust_526,50232535,0.01,46,0.55
Ord_1366,Prod_5,SHP_1883,Cust_488,2552,0.01,2,0.55
Ord_1367,Prod_2,SHP_1884,Cust_493,156297,0.01,34,0.56
Ord_1368,Prod_8,SHP_2873,Cust_803,110021,0.03,50,0.43
Ord_1368,Prod_12,SHP_1885,Cust_527,6619,0.02,22,0.36
Ord_1369,Prod_6,SHP_1887,Cust_502,21155,0.05,31,0.37
Ord_1369,Prod_12,SHP_1886,Cust_502,14149,0.03,39,0.38
Ord_137,Prod_6,SHP_184,Cust_81,10842,0.02,16,0.36
Ord_137,Prod_12,SHP_184,Cust_81,7847,0.06,27,0.36
Ord_1370,Prod_3,SHP_1888,Cust_509,1362,0.09,32,0.37
Ord_1371,Prod_1,SHP_1889,Cust_528,88315,0.01,39,0.84
Ord_1371,Prod_6,SHP_1889,Cust_528,8143,0.08,12,0.37
Ord_1372,Prod_1,SHP_1890,Cust_529,75003,0.07,35,0.84
Ord_1373,Prod_8,SHP_1891,Cust_530,97182,0.07,22,0.44
Ord_1374,Prod_4,SHP_1893,Cust_511,2206991,0.04,13,0.56
Ord_1374,Prod_8,SHP_1892,Cust_511,29296,0.09,3,0.52
Ord_1375,Prod_15,SHP_1894,Cust_498,270337,0.09,18,0.59
Ord_1375,Prod_1,SHP_1895,Cust_498,153817,0.02,39,0.08
Ord_1376,Prod_9,SHP_1896,Cust_518,28171,0.02,36,0.36
Ord_1377,Prod_13,SHP_1897,Cust_531,373,0,7,0.52
Ord_1378,Prod_8,SHP_1898,Cust_532,144697,0,47,0.05
Ord_1379,Prod_6,SHP_1900,Cust_502,49816,0.03,48,0.04
Ord_1379,Prod_3,SHP_1899,Cust_502,7111,0.08,36,0.36
Ord_138,Prod_10,SHP_185,Cust_92,2613339,0.04,30,0.62
Ord_1380,Prod_4,SHP_1901,Cust_530,3296062,0.06,46,0.58
Ord_1380,Prod_5,SHP_1901,Cust_530,15878,0.04,24,0.53
Ord_1381,Prod_3,SHP_1902,Cust_533,35149,0.03,8,0.35
Ord_1381,Prod_6,SHP_1904,Cust_533,19503,0.09,45,0.04
Ord_1381,Prod_6,SHP_1903,Cust_533,7413,0.08,16,0.04
Ord_1382,Prod_17,SHP_1905,Cust_532,322058,0.04,22,0.38
Ord_1382,Prod_1,SHP_1906,Cust_532,236799,0.04,14,0.62
Ord_1383,Prod_13,SHP_1908,Cust_534,121808,0.01,37,0.56
Ord_1383,Prod_5,SHP_1907,Cust_534,52206,0.06,5,0.65
Ord_1384,Prod_5,SHP_1909,Cust_521,19912,0.01,24,0.43
Ord_1384,Prod_13,SHP_1910,Cust_521,6314,0.06,19,0.56
Ord_1385,Prod_1,SHP_1912,Cust_521,84782,0.05,38,0.61
Ord_1385,Prod_6,SHP_1911,Cust_521,26894,0.02,39,0.37
Ord_1386,Prod_10,SHP_1913,Cust_494,199245,0.05,40,0.69
Ord_1387,Prod_13,SHP_1915,Cust_535,12484,0.08,20,0.52
Ord_1387,Prod_12,SHP_1914,Cust_535,10362,0.01,15,0.38
Ord_1388,Prod_10,SHP_1916,Cust_495,63313,0.05,10,0.61
Ord_1389,Prod_7,SHP_1917,Cust_536,1101933,0.04,3,0.39
Ord_1389,Prod_7,SHP_1918,Cust_536,1439,0.07,2,0.54
Ord_139,Prod_17,SHP_186,Cust_45,267121,0.06,14,0.36
Ord_1390,Prod_14,SHP_1919,Cust_537,693345,0.04,15,0.38
Ord_1390,Prod_6,SHP_1920,Cust_537,5499,0.06,14,0.37
Ord_1391,Prod_12,SHP_1921,Cust_538,4221,0,9,0.36
Ord_1392,Prod_2,SHP_1922,Cust_539,51486,0.09,50,0.59
Ord_1393,Prod_4,SHP_1924,Cust_540,39259715,0.06,39,0.59
Ord_1393,Prod_15,SHP_1923,Cust_540,1452139,0.03,44,0.55
Ord_1394,Prod_5,SHP_1925,Cust_508,89464,0.01,31,0.44
Ord_1395,Prod_3,SHP_1926,Cust_515,15897,0.08,39,0.37
Ord_1395,Prod_13,SHP_1926,Cust_515,13896,0.03,49,0.56
Ord_1396,Prod_11,SHP_1927,Cust_694,302886,0.04,40,0.68
Ord_1396,Prod_5,SHP_1927,Cust_512,7519,0.06,22,0.58
Ord_1397,Prod_5,SHP_1928,Cust_509,5114,0.08,28,0.53
Ord_1398,Prod_5,SHP_1929,Cust_525,173706,0.02,42,0.65
Ord_1399,Prod_6,SHP_1930,Cust_496,243034,0.08,46,0.36
Ord_1399,Prod_6,SHP_1931,Cust_496,2186,0.05,36,0.36
Ord_14,Prod_4,SHP_19,Cust_13,24809205,0.01,18,0.58
Ord_14,Prod_4,SHP_18,Cust_13,834904,0.06,15,0.59
Ord_140,Prod_8,SHP_187,Cust_44,53166,0.08,26,0.48
Ord_140,Prod_9,SHP_187,Cust_44,31785,0.06,28,0.35
Ord_140,Prod_12,SHP_188,Cust_44,16308,0.09,42,0.39
Ord_1400,Prod_2,SHP_1932,Cust_486,140175,0.02,31,0.56
Ord_1401,Prod_13,SHP_1933,Cust_534,8053,0.01,28,0.56
Ord_1402,Prod_1,SHP_1934,Cust_527,23645,0.06,32,0.83
Ord_1403,Prod_17,SHP_1935,Cust_513,295197,0.09,4,0.56
Ord_1404,Prod_11,SHP_1937,Cust_534,11365616,0.08,49,0.76
Ord_1404,Prod_6,SHP_1936,Cust_534,228322,0.03,48,0.38
Ord_1405,Prod_4,SHP_1938,Cust_509,46102895,0,41,0.06
Ord_1405,Prod_6,SHP_1938,Cust_509,25854,0.05,37,0.37
Ord_1406,Prod_13,SHP_1939,Cust_487,11038,0.05,39,0.58
Ord_1407,Prod_15,SHP_1940,Cust_498,48907,0.08,5,0.66
Ord_1408,Prod_4,SHP_1943,Cust_487,22197325,0.04,13,0.59
Ord_1408,Prod_17,SHP_1942,Cust_487,693097,0.05,24,0.39
Ord_1408,Prod_8,SHP_1941,Cust_487,84892,0.04,49,0.45
Ord_1409,Prod_3,SHP_1944,Cust_496,31165,0.03,45,0.37
Ord_1409,Prod_7,SHP_1944,Cust_496,10119,0.06,28,0.39
Ord_141,Prod_4,SHP_529,Cust_138,8961805,0,15,0.56
Ord_141,Prod_13,SHP_189,Cust_91,10307,0.01,38,0.45
Ord_1410,Prod_1,SHP_1945,Cust_539,9819,0.06,26,0.57
Ord_1411,Prod_1,SHP_1947,Cust_493,191465,0.01,17,0.78
Ord_1411,Prod_6,SHP_1946,Cust_493,156751,0.01,40,0.38
Ord_1412,Prod_3,SHP_1948,Cust_526,8731,0.05,43,0.36
Ord_1413,Prod_6,SHP_1949,Cust_488,8331,0.06,13,0.36
Ord_1414,Prod_2,SHP_1950,Cust_536,23509,0.08,43,0.06
Ord_1414,Prod_5,SHP_1951,Cust_536,18746,0,10,0.47
Ord_1415,Prod_8,SHP_1952,Cust_510,459873,0.04,45,0.05
Ord_1415,Prod_5,SHP_1953,Cust_510,267308,0.01,45,0.72
